id,label,xref
DOID:713,HCL-V,SNOMEDCT_US_2023_03_01:54087003
DOID:713,HCL-V,UMLS_CUI:C0349633
DOID:7132,urinary bladder small cell neuroendocrine carcinoma,NCI:C9461
DOID:7132,urinary bladder small cell neuroendocrine carcinoma,SNOMEDCT_US_2023_03_01:718604008
DOID:7132,urinary bladder small cell neuroendocrine carcinoma,UMLS_CUI:C1332564
DOID:7133,gallbladder small cell carcinoma,NCI:C6763
DOID:7133,gallbladder small cell carcinoma,UMLS_CUI:C1333759
DOID:7134,esophagus small cell carcinoma,NCI:C6762
DOID:7134,esophagus small cell carcinoma,UMLS_CUI:C1112474
DOID:7136,ampulla of Vater small cell carcinoma,NCI:C6655
DOID:7136,ampulla of Vater small cell carcinoma,UMLS_CUI:C1332250
DOID:7139,endometrial small cell carcinoma,NCI:C40155
DOID:7139,endometrial small cell carcinoma,UMLS_CUI:C1516858
DOID:7140,Bartholin's gland small cell carcinoma,NCI:C40298
DOID:7140,Bartholin's gland small cell carcinoma,UMLS_CUI:C1511051
DOID:7141,prostate small cell carcinoma,SNOMEDCT_US_2023_03_01:396198006
DOID:7141,prostate small cell carcinoma,UMLS_CUI:C1300585
DOID:7142,thymus small cell carcinoma,NCI:C6460
DOID:7142,thymus small cell carcinoma,UMLS_CUI:C1335980
DOID:7144,laryngeal small cell carcinoma,NCI:C6025
DOID:7144,laryngeal small cell carcinoma,UMLS_CUI:C1334378
DOID:7146,Langerhans cell sarcoma,ICD10CM:C96.4
DOID:7146,Langerhans cell sarcoma,GARD:10491
DOID:7146,Langerhans cell sarcoma,ICDO:9756/3
DOID:7146,Langerhans cell sarcoma,MESH:D054752
DOID:7146,Langerhans cell sarcoma,NCI:C6921
DOID:7146,Langerhans cell sarcoma,ORDO:86897
DOID:7146,Langerhans cell sarcoma,SNOMEDCT_US_2023_03_01:724649000
DOID:7146,Langerhans cell sarcoma,UMLS_CUI:C1260327
DOID:7152,prostate stromal sarcoma,NCI:C5524
DOID:7152,prostate stromal sarcoma,UMLS_CUI:C1335521
DOID:7154,anaplastic oligodendroglioma,NCI:C4326
DOID:7160,rectal leiomyoma,NCI:C5552
DOID:7160,rectal leiomyoma,UMLS_CUI:C1335682
DOID:7168,lung occult adenocarcinoma,NCI:C6699
DOID:7168,lung occult adenocarcinoma,UMLS_CUI:C1335096
DOID:7169,lung occult large cell carcinoma,NCI:C6685
DOID:7169,lung occult large cell carcinoma,UMLS_CUI:C1335095
DOID:7173,cloacogenic carcinoma,ICDO:8124/3
DOID:7173,cloacogenic carcinoma,NCI:C8255
DOID:7173,cloacogenic carcinoma,SNOMEDCT_US_2023_03_01:84570003
DOID:7173,cloacogenic carcinoma,UMLS_CUI:C0334273
DOID:7174,anus basaloid carcinoma,NCI:C8256
DOID:7174,anus basaloid carcinoma,UMLS_CUI:C0280470
DOID:7175,anal Buschke-Lowenstein tumor,NCI:C7470
DOID:7175,anal Buschke-Lowenstein tumor,UMLS_CUI:C1332278
DOID:7177,anal canal squamous cell carcinoma,NCI:C7469
DOID:7177,anal canal squamous cell carcinoma,UMLS_CUI:C1332262
DOID:7179,mixed eosinophil-basophil adenoma,NCI:C4148
DOID:7179,mixed eosinophil-basophil adenoma,SNOMEDCT_US_2023_03_01:48619006
DOID:7179,mixed eosinophil-basophil adenoma,UMLS_CUI:C0334312
DOID:7181,benign dermal neurilemmoma,NCI:C5569
DOID:7181,benign dermal neurilemmoma,UMLS_CUI:C1332490
DOID:7191,ovarian endometrioid cystadenoma,NCI:C40075
DOID:7191,ovarian endometrioid cystadenoma,UMLS_CUI:C1518713
DOID:7192,hereditary conventional renal cell carcinoma,NCI:C36260
DOID:7192,hereditary conventional renal cell carcinoma,SNOMEDCT_US_2023_03_01:764961009
DOID:7192,hereditary conventional renal cell carcinoma,UMLS_CUI:C1333985
DOID:7198,maxillary sinus adenoid cystic carcinoma,NCI:C6239
DOID:7198,maxillary sinus adenoid cystic carcinoma,UMLS_CUI:C1334643
DOID:7202,intermediate malignant teratoma,NCI:C4288
DOID:7202,intermediate malignant teratoma,SNOMEDCT_US_2023_03_01:21912003
DOID:7202,intermediate malignant teratoma,UMLS_CUI:C0334522
DOID:7206,melanomatosis,NCI:C9499
DOID:7206,melanomatosis,UMLS_CUI:C1334691
DOID:7207,lung combined large cell neuroendocrine carcinoma,NCI:C7267
DOID:7207,lung combined large cell neuroendocrine carcinoma,UMLS_CUI:C1333122
DOID:7210,psammomatous meningioma,MESH:D008579
DOID:7210,psammomatous meningioma,ICDO:9533/0
DOID:7210,psammomatous meningioma,NCI:C4331
DOID:7210,psammomatous meningioma,SNOMEDCT_US_2023_03_01:38431002
DOID:7210,psammomatous meningioma,UMLS_CUI:C0334607
DOID:7211,fibrous meningioma,MESH:D008579
DOID:7211,fibrous meningioma,ICDO:9532/0
DOID:7211,fibrous meningioma,NCI:C4330
DOID:7211,fibrous meningioma,SNOMEDCT_US_2023_03_01:511008
DOID:7211,fibrous meningioma,UMLS_CUI:C0334606
DOID:7212,meningothelial meningioma,MESH:D008579
DOID:7212,meningothelial meningioma,ICDO:9531/0
DOID:7212,meningothelial meningioma,NCI:C4329
DOID:7212,meningothelial meningioma,SNOMEDCT_US_2023_03_01:68944005
DOID:7212,meningothelial meningioma,UMLS_CUI:C0334605
DOID:7213,transitional meningioma,MESH:D008579
DOID:7213,transitional meningioma,ICDO:9537/0
DOID:7213,transitional meningioma,NCI:C4333
DOID:7213,transitional meningioma,SNOMEDCT_US_2023_03_01:64967004
DOID:7213,transitional meningioma,UMLS_CUI:C0334611
DOID:7214,noninvasive malignant thymoma,NCI:C9080
DOID:7214,noninvasive malignant thymoma,UMLS_CUI:C0278847
DOID:7221,gallbladder papillary carcinoma,NCI:C5743
DOID:7221,gallbladder papillary carcinoma,UMLS_CUI:C5399921
DOID:7223,breast giant fibroadenoma,NCI:C4273
DOID:7223,breast giant fibroadenoma,SNOMEDCT_US_2023_03_01:254846003
DOID:7223,breast giant fibroadenoma,UMLS_CUI:C0346157
DOID:7224,spinal meninges cancer,ICD10CM:C70.1
DOID:7224,spinal meninges cancer,ICD9CM:192.3
DOID:7224,spinal meninges cancer,SNOMEDCT_US_2023_03_01:94069006
DOID:7224,spinal meninges cancer,UMLS_CUI:C0153647
DOID:7230,postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,NCI:C37201
DOID:7230,postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,UMLS_CUI:C1333037
DOID:7231,childhood CNS embryonal cell carcinoma,NCI:C6208
DOID:7231,childhood CNS embryonal cell carcinoma,UMLS_CUI:C1377605
DOID:7232,central nervous system embryonal carcinoma,NCI:C7010
DOID:7232,central nervous system embryonal carcinoma,UMLS_CUI:C1333377
DOID:7233,adult central nervous system embryonal carcinoma,NCI:C5790
DOID:7233,adult central nervous system embryonal carcinoma,UMLS_CUI:C1370503
DOID:7234,mucinous cystadenocarcinoma of pancreas,NCI:C5713
DOID:7234,mucinous cystadenocarcinoma of pancreas,SNOMEDCT_US_2023_03_01:785879009
DOID:7234,mucinous cystadenocarcinoma of pancreas,UMLS_CUI:C2063873
DOID:7235,pancreatic mucinous cystadenoma,NCI:C41247
DOID:7235,pancreatic mucinous cystadenoma,UMLS_CUI:C1518872
DOID:7236,pancreatic invasive mucinous cystadenocarcinoma,NCI:C41246
DOID:7236,pancreatic invasive mucinous cystadenocarcinoma,UMLS_CUI:C1518870
DOID:7237,pancreatic non-invasive mucinous cystadenocarcinoma,NCI:C41245
DOID:7237,pancreatic non-invasive mucinous cystadenocarcinoma,SNOMEDCT_US_2023_03_01:128900005
DOID:7237,pancreatic non-invasive mucinous cystadenocarcinoma,UMLS_CUI:C1266078
DOID:7241,uterine corpus apoplectic leiomyoma,NCI:C40165
DOID:7241,uterine corpus apoplectic leiomyoma,UMLS_CUI:C1519852
DOID:7242,uterine corpus cellular leiomyoma,NCI:C40163
DOID:7242,uterine corpus cellular leiomyoma,UMLS_CUI:C1519845
DOID:7244,bladder urachal urothelial carcinoma,NCI:C39844
DOID:7244,bladder urachal urothelial carcinoma,UMLS_CUI:C1511207
DOID:7246,lymphoepithelioma-like acinar prostate adenocarcinoma,NCI:C39885
DOID:7246,lymphoepithelioma-like acinar prostate adenocarcinoma,UMLS_CUI:C1515864
DOID:7266,familiar fallopian tube carcinoma,NCI:C40455
DOID:7266,familiar fallopian tube carcinoma,UMLS_CUI:C1512418
DOID:7267,lung clear cell carcinoma,SNOMEDCT_US_2023_03_01:254630009
DOID:7267,lung clear cell carcinoma,UMLS_CUI:C0345959
DOID:7269,cribriform variant testicular seminoma,NCI:C40957
DOID:7269,cribriform variant testicular seminoma,UMLS_CUI:C1515292
DOID:7284,Skene gland carcinoma,NCI:C39863
DOID:7284,Skene gland carcinoma,NCI:C7371
DOID:7284,Skene gland carcinoma,UMLS_CUI:C1335352
DOID:7284,Skene gland carcinoma,UMLS_CUI:C1527427
DOID:7289,"endometrial endometrioid adenocarcinoma, secretory variant",NCI:C27839
DOID:7289,"endometrial endometrioid adenocarcinoma, secretory variant",SNOMEDCT_US_2023_03_01:128680006
DOID:7289,"endometrial endometrioid adenocarcinoma, secretory variant",UMLS_CUI:C1266057
DOID:7293,mucin-rich endometrial endometrioid adenocarcinoma,NCI:C8717
DOID:7293,mucin-rich endometrial endometrioid adenocarcinoma,UMLS_CUI:C1513711
DOID:7297,childhood extraosseous osteosarcoma,NCI:C27376
DOID:7297,childhood extraosseous osteosarcoma,UMLS_CUI:C1332968
DOID:730,urethral benign neoplasm,MESH:D014523
DOID:730,urethral benign neoplasm,NCI:C3428
DOID:730,urethral benign neoplasm,SNOMEDCT_US_2023_03_01:126883004
DOID:730,urethral benign neoplasm,UMLS_CUI:C0041971
DOID:7302,endodermal sinus pattern testicular yolk sac tumor,NCI:C39927
DOID:7302,endodermal sinus pattern testicular yolk sac tumor,UMLS_CUI:C1515303
DOID:7305,astroblastoma,ICDO:9430/3
DOID:7305,astroblastoma,MESH:D018302
DOID:7305,astroblastoma,GARD:10635
DOID:7305,astroblastoma,NCI:C4324
DOID:7305,astroblastoma,SNOMEDCT_US_2023_03_01:48952003
DOID:7305,astroblastoma,UMLS_CUI:C0334587
DOID:731,urinary system benign neoplasm,MESH:D014571
DOID:731,urinary system benign neoplasm,NCI:C3431
DOID:731,urinary system benign neoplasm,SNOMEDCT_US_2023_03_01:254913005
DOID:731,urinary system benign neoplasm,UMLS_CUI:C0042076
DOID:7315,Jewett-Marshall bladder cancer,NCI:C9368
DOID:7315,Jewett-Marshall bladder cancer,UMLS_CUI:C1336362
DOID:7320,ovarian serous cystadenofibroma,NCI:C40032
DOID:7320,ovarian serous cystadenofibroma,UMLS_CUI:C0877572
DOID:7328,iris spindle cell melanoma,NCI:C6098
DOID:7328,iris spindle cell melanoma,UMLS_CUI:C1334287
DOID:7333,nephrogenic adenoma of urinary bladder,NCI:C7415
DOID:7333,nephrogenic adenoma of urinary bladder,UMLS_CUI:C1336892
DOID:7334,nephrogenic adenoma,NCI:C97097
DOID:7334,nephrogenic adenoma,SNOMEDCT_US_2023_03_01:78236000
DOID:7334,nephrogenic adenoma,UMLS_CUI:C0334039
DOID:734,urethra cancer,MESH:D014523
DOID:734,urethra cancer,GARD:9390
DOID:734,urethra cancer,ICD10CM:C68.0
DOID:734,urethra cancer,ICD9CM:189.3
DOID:734,urethra cancer,NCI:C7507
DOID:734,urethra cancer,NCI:C9106
DOID:734,urethra cancer,SNOMEDCT_US_2023_03_01:363459007
DOID:734,urethra cancer,SNOMEDCT_US_2023_03_01:94123008
DOID:734,urethra cancer,UMLS_CUI:C0153620
DOID:734,urethra cancer,UMLS_CUI:C0700101
DOID:7340,childhood ovarian dysgerminoma,NCI:C6550
DOID:7340,childhood ovarian dysgerminoma,UMLS_CUI:C1332988
DOID:7356,rectum sarcomatoid carcinoma,NCI:C5556
DOID:7356,rectum sarcomatoid carcinoma,UMLS_CUI:C1335689
DOID:736,male urethral cancer,NCI:C39867
DOID:736,male urethral cancer,UMLS_CUI:C1518164
DOID:7360,solid pattern testicular yolk sac tumor,NCI:C39925
DOID:7360,solid pattern testicular yolk sac tumor,UMLS_CUI:C1515312
DOID:7363,vulvar keratinizing squamous cell carcinoma,NCI:C40284
DOID:7371,superficial urinary bladder cancer,MESH:D000093284
DOID:7371,superficial urinary bladder cancer,NCI:C27474
DOID:7371,superficial urinary bladder cancer,SNOMEDCT_US_2023_03_01:425231005
DOID:7371,superficial urinary bladder cancer,UMLS_CUI:C1336527
DOID:7379,adrenal medulla carcinoma,NCI:C9276
DOID:7379,adrenal medulla carcinoma,UMLS_CUI:C1334717
DOID:738,female urethral cancer,NCI:C39866
DOID:738,female urethral cancer,UMLS_CUI:C1517154
DOID:7380,squamous cell papilloma of skin,NCI:C4462
DOID:7380,squamous cell papilloma of skin,SNOMEDCT_US_2023_03_01:254661000
DOID:7380,squamous cell papilloma of skin,UMLS_CUI:C0345983
DOID:7381,lymphohistiocytoid mesothelioma,NCI:C27779
DOID:7381,lymphohistiocytoid mesothelioma,UMLS_CUI:C1334464
DOID:7388,pulmonary vein leiomyosarcoma,NCI:C5374
DOID:7388,pulmonary vein leiomyosarcoma,UMLS_CUI:C1335575
DOID:7389,pulmonary artery leiomyosarcoma,NCI:C5373
DOID:7389,pulmonary artery leiomyosarcoma,UMLS_CUI:C1335572
DOID:7390,superior vena cava leiomyosarcoma,NCI:C6745
DOID:7390,superior vena cava leiomyosarcoma,UMLS_CUI:C1336531
DOID:7398,cerebral primitive neuroectodermal tumor,MESH:D018242
DOID:7398,cerebral primitive neuroectodermal tumor,NCI:C4970
DOID:7398,cerebral primitive neuroectodermal tumor,UMLS_CUI:C0751675
DOID:7401,colonic L-cell glucagon-like peptide producing tumor,NCI:C27447
DOID:7401,colonic L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274139
DOID:7402,L-cell glucagon-like peptide producing tumor,NCI:C27448
DOID:7402,L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274140
DOID:7408,vulvar keratoacanthoma,NCI:C128167
DOID:7408,vulvar keratoacanthoma,UMLS_CUI:C4288007
DOID:7409,vulvar non-keratinizing squamous cell carcinoma,NCI:C40285
DOID:7409,vulvar non-keratinizing squamous cell carcinoma,UMLS_CUI:C1520092
DOID:7411,ovarian endometrioid cystadenofibroma,NCI:C27288
DOID:7411,ovarian endometrioid cystadenofibroma,UMLS_CUI:C1335158
DOID:7428,pineal region germinoma,NCI:C8712
DOID:7428,pineal region germinoma,UMLS_CUI:C0854912
DOID:7429,childhood brain germinoma,NCI:C6207
DOID:7429,childhood brain germinoma,UMLS_CUI:C1332948
DOID:7430,childhood germ cell brain tumor,NCI:C5795
DOID:7430,childhood germ cell brain tumor,UMLS_CUI:C1377598
DOID:7435,polyvesicular vitelline pattern testicular yolk sac tumor,NCI:C39930
DOID:7435,polyvesicular vitelline pattern testicular yolk sac tumor,UMLS_CUI:C1515311
DOID:7436,sarcomatoid uterine corpus endometrioid adenocarcinoma,NCI:C27850
DOID:7436,sarcomatoid uterine corpus endometrioid adenocarcinoma,UMLS_CUI:C1336913
DOID:7437,uterus perivascular epithelioid cell tumor,NCI:C40180
DOID:7437,uterus perivascular epithelioid cell tumor,UMLS_CUI:C1519862
DOID:7438,ovarian clear cell cystadenocarcinoma,NCI:C7980
DOID:7438,ovarian clear cell cystadenocarcinoma,UMLS_CUI:C0279667
DOID:745,epididymis adenomatoid tumor,NCI:C6382
DOID:745,epididymis adenomatoid tumor,SNOMEDCT_US_2023_03_01:449052009
DOID:745,epididymis adenomatoid tumor,UMLS_CUI:C1333415
DOID:7459,acantholytic variant squamous cell breast carcinoma,NCI:C40359
DOID:7459,acantholytic variant squamous cell breast carcinoma,UMLS_CUI:C1519485
DOID:746,adenomatoid tumor,ICD10CM:D19.9
DOID:746,adenomatoid tumor,ICDO:9054/0
DOID:746,adenomatoid tumor,MESH:D018254
DOID:746,adenomatoid tumor,NCI:C3762
DOID:746,adenomatoid tumor,SNOMEDCT_US_2023_03_01:2348006
DOID:746,adenomatoid tumor,UMLS_CUI:C0206675
DOID:7460,spindle cell variant squamous cell breast carcinoma,NCI:C40358
DOID:7460,spindle cell variant squamous cell breast carcinoma,UMLS_CUI:C1519487
DOID:7461,large cell keratinizing variant squamous cell breast carcinoma,NCI:C40357
DOID:7461,large cell keratinizing variant squamous cell breast carcinoma,UMLS_CUI:C1519486
DOID:7463,childhood pleomorphic rhabdomyosarcoma,NCI:C7959
DOID:7463,childhood pleomorphic rhabdomyosarcoma,UMLS_CUI:C0279614
DOID:7474,malignant pleural mesothelioma,MESH:D000086002
DOID:7474,malignant pleural mesothelioma,ICD10CM:C45.0
DOID:7474,malignant pleural mesothelioma,NCI:C7376
DOID:7474,malignant pleural mesothelioma,SNOMEDCT_US_2023_03_01:254645002
DOID:7474,malignant pleural mesothelioma,UMLS_CUI:C0812413
DOID:7479,duodenal somatostatinoma,NCI:C27407
DOID:7479,duodenal somatostatinoma,UMLS_CUI:C1333320
DOID:7480,large cell carcinoma with rhabdoid phenotype,ICDO:8014/3
DOID:7480,large cell carcinoma with rhabdoid phenotype,NCI:C6876
DOID:7480,large cell carcinoma with rhabdoid phenotype,SNOMEDCT_US_2023_03_01:128629005
DOID:7480,large cell carcinoma with rhabdoid phenotype,UMLS_CUI:C1265997
DOID:7482,petrous apex meningioma,NCI:C5271
DOID:7482,petrous apex meningioma,UMLS_CUI:C1335396
DOID:7483,cervical keratinizing squamous cell carcinoma,NCI:C40187
DOID:7483,cervical keratinizing squamous cell carcinoma,UMLS_CUI:C1517658
DOID:7488,posterior urethra cancer,NCI:C7640
DOID:7488,posterior urethra cancer,UMLS_CUI:C0279931
DOID:7491,vulvar proximal-type epithelioid sarcoma,NCI:C40319
DOID:7491,vulvar proximal-type epithelioid sarcoma,UMLS_CUI:C1520093
DOID:7492,central epithelioid sarcoma,NCI:C27472
DOID:7492,central epithelioid sarcoma,UMLS_CUI:C1335563
DOID:7497,brain ependymoma,NCI:C3861
DOID:7497,brain ependymoma,SNOMEDCT_US_2023_03_01:254939008
DOID:7497,brain ependymoma,UMLS_CUI:C0238029
DOID:7501,childhood infratentorial ependymoma,NCI:C9041
DOID:7501,childhood infratentorial ependymoma,UMLS_CUI:C0278599
DOID:7502,childhood supratentorial ependymoma,NCI:C9043
DOID:7502,childhood supratentorial ependymoma,UMLS_CUI:C0278650
DOID:7503,extrahepatic bile duct papillary adenoma,NCI:C5849
DOID:7503,extrahepatic bile duct papillary adenoma,UMLS_CUI:C1333510
DOID:7505,small intestine benign neoplasm,NCI:C4432
DOID:7505,small intestine benign neoplasm,SNOMEDCT_US_2023_03_01:126832004
DOID:7505,small intestine benign neoplasm,UMLS_CUI:C0345832
DOID:7506,small intestinal L-cell glucagon-like peptide producing tumor,NCI:C27452
DOID:7506,small intestinal L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274143
DOID:7511,breast intraductal papillomatosis,NCI:C5201
DOID:7511,breast intraductal papillomatosis,UMLS_CUI:C1334247
DOID:7514,Wolffian adnexal neoplasm,MESH:C536741
DOID:7514,Wolffian adnexal neoplasm,NCI:C40141
DOID:7514,Wolffian adnexal neoplasm,UMLS_CUI:C1520159
DOID:7515,lumbar spinal canal and spinal cord meningioma,NCI:C5298
DOID:7515,lumbar spinal canal and spinal cord meningioma,UMLS_CUI:C1334436
DOID:7516,childhood central nervous system mixed germ cell tumor,NCI:C27403
DOID:7516,childhood central nervous system mixed germ cell tumor,UMLS_CUI:C1332956
DOID:7519,endocervical carcinoma,SNOMEDCT_US_2023_03_01:372098004
DOID:7519,endocervical carcinoma,UMLS_CUI:C1299237
DOID:7520,periductal breast myoepitheliosis,NCI:C40388
DOID:7520,periductal breast myoepitheliosis,UMLS_CUI:C1518974
DOID:7521,breast myoepitheliosis,NCI:C40385
DOID:7521,breast myoepitheliosis,UMLS_CUI:C1513799
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered",NCI:C6773
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered",UMLS_CUI:C1332972
DOID:7531,anal gland adenocarcinoma,NCI:C5609
DOID:7531,anal gland adenocarcinoma,SNOMEDCT_US_2023_03_01:128655006
DOID:7531,anal gland adenocarcinoma,UMLS_CUI:C1266027
DOID:7532,squamous papillomatosis,SNOMEDCT_US_2023_03_01:82049002
DOID:7532,squamous papillomatosis,ICDO:8060/0
DOID:7532,squamous papillomatosis,NCI:C9009
DOID:7532,squamous papillomatosis,UMLS_CUI:C1378340
DOID:7533,subareolar duct papillomatosis,NCI:C9008
DOID:7538,breast ductal adenoma,NCI:C40384
DOID:7538,breast ductal adenoma,UMLS_CUI:C1511307
DOID:7539,pregnancy adenoma,NCI:C9473
DOID:7539,pregnancy adenoma,SNOMEDCT_US_2023_03_01:128651002
DOID:7539,pregnancy adenoma,UMLS_CUI:C1266023
DOID:7540,breast apocrine adenoma,NCI:C40383
DOID:7540,breast apocrine adenoma,UMLS_CUI:C1388299
DOID:7541,mixed epithelial/mesenchymal metaplastic breast carcinoma,NCI:C40364
DOID:7541,mixed epithelial/mesenchymal metaplastic breast carcinoma,UMLS_CUI:C1513365
DOID:7542,osteosarcoma arising in bone Paget's disease,NCI:C6469
DOID:7542,osteosarcoma arising in bone Paget's disease,SNOMEDCT_US_2023_03_01:33681003
DOID:7542,osteosarcoma arising in bone Paget's disease,UMLS_CUI:C0334546
DOID:7549,ceruminoma,NCI:C6088
DOID:7549,ceruminoma,SNOMEDCT_US_2023_03_01:403945001
DOID:7549,ceruminoma,UMLS_CUI:C0334352
DOID:7553,infiltrating bladder urothelial carcinoma sarcomatoid variant,NCI:C39824
DOID:7553,infiltrating bladder urothelial carcinoma sarcomatoid variant,UMLS_CUI:C1512743
DOID:7565,vulvar eccrine porocarcinoma,NCI:C40306
DOID:7565,vulvar eccrine porocarcinoma,UMLS_CUI:C1520081
DOID:7566,eccrine porocarcinoma,SNOMEDCT_US_2023_03_01:254708001
DOID:7566,eccrine porocarcinoma,GARD:7431
DOID:7566,eccrine porocarcinoma,MESH:D057090
DOID:7566,eccrine porocarcinoma,NCI:C5560
DOID:7566,eccrine porocarcinoma,UMLS_CUI:C1266065
DOID:7567,vulvar clear cell hidradenocarcinoma,NCI:C40307
DOID:7567,vulvar clear cell hidradenocarcinoma,UMLS_CUI:C1520076
DOID:7571,malignant cystic nephroma,ICDO:8959/3
DOID:7574,pancreatic intraductal papillary-colloid carcinoma,NCI:C5725
DOID:7574,pancreatic intraductal papillary-colloid carcinoma,UMLS_CUI:C1335304
DOID:7575,pancreatic intraductal papillary-mucinous neoplasm,SNOMEDCT_US_2023_03_01:128689007
DOID:7575,pancreatic intraductal papillary-mucinous neoplasm,UMLS_CUI:C1266071
DOID:7577,pancreatic foamy gland adenocarcinoma,NCI:C37256
DOID:7577,pancreatic foamy gland adenocarcinoma,UMLS_CUI:C1335303
DOID:7578,breast scirrhous carcinoma,NCI:C7362
DOID:7578,breast scirrhous carcinoma,SNOMEDCT_US_2023_03_01:254839007
DOID:7578,breast scirrhous carcinoma,UMLS_CUI:C0346151
DOID:7583,glottis verrucous carcinoma,NCI:C8189
DOID:7583,glottis verrucous carcinoma,UMLS_CUI:C0280329
DOID:7584,subglottis verrucous carcinoma,NCI:C8190
DOID:7584,subglottis verrucous carcinoma,UMLS_CUI:C0280330
DOID:7585,subglottis squamous cell carcinoma,NCI:C8187
DOID:7585,subglottis squamous cell carcinoma,UMLS_CUI:C0280326
DOID:7586,supraglottis verrucous carcinoma,NCI:C8191
DOID:7586,supraglottis verrucous carcinoma,UMLS_CUI:C0280331
DOID:7587,supraglottis squamous cell carcinoma,NCI:C4945
DOID:7587,supraglottis squamous cell carcinoma,UMLS_CUI:C0749163
DOID:7591,gestational ovarian choriocarcinoma,NCI:C40442
DOID:7591,gestational ovarian choriocarcinoma,UMLS_CUI:C1517538
DOID:7596,asbestos-related lung carcinoma,NCI:C27925
DOID:7596,asbestos-related lung carcinoma,UMLS_CUI:C1332337
DOID:7598,cervical lymphoepithelioma-like carcinoma,NCI:C40193
DOID:7598,cervical lymphoepithelioma-like carcinoma,UMLS_CUI:C1516418
DOID:7599,lymphoepithelioma-like thymic carcinoma,NCI:C7998
DOID:7599,lymphoepithelioma-like thymic carcinoma,UMLS_CUI:C0279706
DOID:7600,infiltrating bladder lymphoepithelioma-like carcinoma,NCI:C39821
DOID:7600,infiltrating bladder lymphoepithelioma-like carcinoma,UMLS_CUI:C1512736
DOID:7602,conventional osteosarcoma,ICDO:9195/3
DOID:7602,conventional osteosarcoma,NCI:C35870
DOID:7602,conventional osteosarcoma,SNOMEDCT_US_2023_03_01:128770002
DOID:7602,conventional osteosarcoma,UMLS_CUI:C1266166
DOID:7603,fibrosarcomatous osteosarcoma,NCI:C4020
DOID:7603,fibrosarcomatous osteosarcoma,SNOMEDCT_US_2023_03_01:12690005
DOID:7603,fibrosarcomatous osteosarcoma,UMLS_CUI:C0279602
DOID:7607,chief cell adenoma,ICDO:8321/0
DOID:7607,chief cell adenoma,NCI:C4154
DOID:7607,chief cell adenoma,SNOMEDCT_US_2023_03_01:12205003
DOID:7607,chief cell adenoma,UMLS_CUI:C0334320
DOID:7608,parathyroid adenoma,MESH:D010282
DOID:7608,parathyroid adenoma,NCI:C156757
DOID:7608,parathyroid adenoma,SNOMEDCT_US_2023_03_01:128474007
DOID:7608,parathyroid adenoma,UMLS_CUI:C0262587
DOID:7609,parathyroid transitional clear cell adenoma,NCI:C7993
DOID:7609,parathyroid transitional clear cell adenoma,UMLS_CUI:C0279700
DOID:7610,mixed cell type adenoma of parathyroid,NCI:C7994
DOID:7610,mixed cell type adenoma of parathyroid,UMLS_CUI:C0279701
DOID:7611,parathyroid oncocytic adenoma,NCI:C27393
DOID:7611,parathyroid oncocytic adenoma,UMLS_CUI:C1335351
DOID:7612,childhood intracortical osteosarcoma,NCI:C6590
DOID:7612,childhood intracortical osteosarcoma,UMLS_CUI:C1332974
DOID:7613,sarcomatosis of the meninges,NCI:C4334
DOID:7613,sarcomatosis of the meninges,SNOMEDCT_US_2023_03_01:14494009
DOID:7613,sarcomatosis of the meninges,UMLS_CUI:C0334612
DOID:7614,meninges sarcoma,NCI:C4073
DOID:7614,meninges sarcoma,SNOMEDCT_US_2023_03_01:78303004
DOID:7614,meninges sarcoma,UMLS_CUI:C0302327
DOID:7615,sarcomatosis,ICDO:8800/9
DOID:7615,sarcomatosis,NCI:C4243
DOID:7615,sarcomatosis,SNOMEDCT_US_2023_03_01:9395006
DOID:7615,sarcomatosis,UMLS_CUI:C0334451
DOID:7631,"adult embryonal tumor with multilayered rosettes, C19MC-altered",NCI:C8290
DOID:7631,"adult embryonal tumor with multilayered rosettes, C19MC-altered",UMLS_CUI:C0281330
DOID:7632,Cowper gland carcinoma,NCI:C39864
DOID:7632,Cowper gland carcinoma,UMLS_CUI:C1516284
DOID:7634,suprasellar meningioma,NCI:C6776
DOID:7634,suprasellar meningioma,UMLS_CUI:C1336535
DOID:7635,Gasserian ganglion meningioma,NCI:C6779
DOID:7635,Gasserian ganglion meningioma,UMLS_CUI:C1333760
DOID:7639,malignant granular cell skin tumor,NCI:C5614
DOID:7639,malignant granular cell skin tumor,UMLS_CUI:C1334575
DOID:7642,cholangiolocellular carcinoma,NCI:C41617
DOID:7642,cholangiolocellular carcinoma,UMLS_CUI:C1516490
DOID:7643,acantholytic squamous cell skin carcinoma,NCI:C4460
DOID:7643,acantholytic squamous cell skin carcinoma,SNOMEDCT_US_2023_03_01:254654004
DOID:7643,acantholytic squamous cell skin carcinoma,UMLS_CUI:C0345979
DOID:7646,multiple spinal canal and spinal cord meningioma,NCI:C5275
