SAMN17618107,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618110,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618130,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618135,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618146,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618154,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618165,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618166,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618169,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618171,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618209,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618267,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN18620990,lat_lon,39.73805 N 105.5303883 W,0101000020E610000096ABC4E1F1615AC00A68226C78DE4340,f,2396,f,,,
SAMN21207451,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN21207453,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN21207462,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN21207465,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN21207580,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,f,103,f,,,
SAMN21207625,lat_lon,38.984652 N 77.094709 W,0101000020E6100000C26856B60F4653C072F8A413097E4340,t,103,f,,,
SAMN28993140,lat_lon,23.7 N 113.15 E,0101000020E61000009A99999999495C403333333333B33740,t,8,f,,,
